FECHA,HORA,Pres.,R.Sol.,Precip.,PM2.5,CO,NO,NO2,PM10,NOx,Veloc.,Direc.,Temp.,H.Rel.,Veloc.máx.,SO2
2025-01-27,5,,0,0,2.0,"0,1",2.0,7.0,8.0,10.0,"0,2",162,"16,3",63,"3,4",3.0
2025-01-27,6,,0,0,2.0,"0,1",1.0,7.0,7.0,9.0,"0,2",192,"16,1",64,"2,2",5.0
2025-01-27,7,,0,0,3.0,"0,1",2.0,14.0,15.0,16.0,"0,2",159,"15,7",67,"2,7",5.0
2025-01-27,8,,0,0,8.0,"0,1",6.0,27.0,44.0,36.0,"0,3",147,"16,2",65,"3,5",4.0
2025-01-27,9,1007.0,73,0,11.0,"0,1",9.0,31.0,65.0,45.0,"0,2",160,"17,6",59,"2,4",3.0
2025-01-27,12,,464,0,11.0,,3.0,12.0,99.0,16.0,"0,9",214,"21,9",44,"7,2",6.0
2025-01-27,13,1007.0,509,0,21.0,,2.0,8.0,214.0,11.0,"1,4",211,"22,8",39,"9,1",3.0
2025-01-27,14,1006.0,186,0,34.0,,2.0,9.0,321.0,12.0,"2,1",196,22,41,"11,1",3.0
2025-01-27,15,1007.0,15,0,19.0,,2.0,8.0,180.0,11.0,"1,4",259,"20,6",43,"8,3",4.0
2025-01-27,16,1006.0,23,0,6.0,,2.0,15.0,35.0,18.0,"0,6",276,"19,2",49,"3,8",4.0
2025-01-27,17,1005.0,0,0,7.0,,3.0,27.0,37.0,32.0,"0,3",262,"18,9",55,"2,7",4.0
2025-01-27,18,,0,0,8.0,,2.0,19.0,41.0,22.0,"0,2",188,"18,9",56,2,5.0
2025-01-27,19,,0,0,5.0,,2.0,14.0,28.0,17.0,"0,2",143,"18,6",56,"1,6",5.0
2025-01-27,20,,0,0,6.0,,2.0,10.0,34.0,12.0,"0,8",226,"17,9",62,"6,8",3.0
2025-01-27,22,,0,"0,2",21.0,,1.0,5.0,189.0,7.0,"2,8",274,"16,2",55,"12,9",5.0
2025-01-28,0,,0,0,8.0,,1.0,4.0,39.0,6.0,3,272,"14,1",58,"13,7",3.0
2025-01-28,1,1006.0,0,0,5.0,,1.0,5.0,48.0,7.0,"3,2",267,"14,3",52,"13,7",3.0
2025-01-28,2,1006.0,0,0,8.0,,1.0,4.0,68.0,6.0,"3,2",269,"13,8",53,"15,3",3.0
2025-01-28,3,1007.0,0,0,11.0,,1.0,4.0,67.0,6.0,"3,6",266,"13,1",52,"14,6",3.0
2025-01-28,4,1009.0,0,0,8.0,,1.0,4.0,55.0,6.0,"3,6",267,"12,6",51,"16,1",3.0
2025-01-28,5,1009.0,0,0,5.0,,1.0,4.0,15.0,6.0,"2,7",269,"12,5",54,"12,5",3.0
2025-01-28,6,1011.0,0,"0,4",5.0,,2.0,5.0,16.0,7.0,3,272,"12,3",54,"13,1",3.0
2025-01-28,7,1012.0,0,0,5.0,,2.0,10.0,17.0,13.0,"1,7",266,"12,4",52,"9,8",3.0
2025-01-28,8,1013.0,0,0,5.0,,2.0,18.0,25.0,20.0,"1,1",268,"12,3",55,"7,4",3.0
2025-01-28,9,1013.0,3,0,10.0,,2.0,19.0,68.0,22.0,"2,1",292,"12,2",57,"10,8",3.0
2025-01-28,10,1012.0,115,0,6.0,,2.0,11.0,49.0,13.0,"3,1",278,"11,7",55,"12,2",3.0
2025-01-28,11,1012.0,350,0,4.0,,2.0,14.0,28.0,17.0,"1,3",260,"13,6",48,"7,9",3.0
2025-01-28,12,1012.0,326,0,8.0,,2.0,11.0,54.0,14.0,"2,5",274,"13,3",48,"11,7",3.0
2025-01-28,13,1010.0,520,0,11.0,,2.0,10.0,67.0,12.0,"2,8",270,"14,1",42,"10,7",3.0
2025-01-28,14,1010.0,516,0,7.0,,2.0,8.0,62.0,11.0,"3,2",277,"14,6",37,"12,4",3.0
2025-01-28,15,1012.0,285,0,7.0,,2.0,8.0,47.0,11.0,"2,8",280,15,34,"11,7",3.0
2025-01-28,16,1010.0,97,0,5.0,,2.0,14.0,42.0,16.0,"2,3",282,"14,6",36,"9,8",3.0
2025-01-28,17,1012.0,2,0,4.0,,2.0,19.0,21.0,22.0,"1,5",276,"14,1",39,"8,1",3.0
2025-01-28,18,1012.0,0,0,4.0,,2.0,23.0,17.0,27.0,"1,8",271,"13,7",40,"9,1",3.0
2025-01-28,19,1014.0,0,0,3.0,,2.0,20.0,9.0,23.0,"0,7",267,13,46,"5,2",3.0
2025-01-28,20,1015.0,0,0,2.0,,2.0,13.0,7.0,16.0,"0,3",264,"12,6",49,4,3.0
2025-01-28,21,1016.0,0,0,3.0,,2.0,11.0,8.0,13.0,"0,8",268,"12,4",51,"6,2",3.0
2025-01-28,22,1017.0,0,0,3.0,,2.0,7.0,9.0,9.0,"1,9",273,"12,3",53,"8,4",3.0
2025-01-28,23,1018.0,0,0,3.0,,2.0,6.0,12.0,8.0,"2,3",273,12,55,"9,6",3.0
2025-01-29,0,1018.0,0,0,2.0,,2.0,5.0,4.0,8.0,"0,9",268,"11,8",57,"7,4",3.0
2025-01-29,1,1018.0,0,0,2.0,,2.0,6.0,3.0,8.0,"0,7",255,"11,6",59,"4,8",3.0
2025-01-29,2,1018.0,0,0,2.0,,2.0,6.0,3.0,8.0,"0,3",235,"11,4",60,"3,1",3.0
2025-01-29,3,1018.0,0,0,2.0,,2.0,5.0,3.0,8.0,"0,2",172,11,62,3,3.0
2025-01-29,4,1019.0,0,0,3.0,,2.0,6.0,3.0,8.0,"0,2",162,"10,6",66,"3,1",3.0
2025-01-29,5,1019.0,0,0,3.0,,2.0,5.0,4.0,8.0,"0,2",176,"10,5",67,"3,1",3.0
2025-01-29,6,1019.0,0,0,4.0,,2.0,7.0,8.0,10.0,"0,3",182,"10,3",69,"3,3",3.0
2025-01-29,7,1019.0,0,0,5.0,,2.0,9.0,11.0,12.0,"0,5",188,"10,4",66,"5,3",3.0
2025-01-29,8,1019.0,10,0,8.0,,3.0,21.0,25.0,25.0,"0,4",205,"10,5",65,"4,7",3.0
2025-01-29,9,1019.0,63,0,8.0,,2.0,18.0,22.0,22.0,"0,7",224,"11,4",60,"6,5",3.0
2025-01-29,10,1018.0,34,0,8.0,,2.0,12.0,24.0,15.0,"0,8",215,11,60,"6,4",3.0
2025-01-29,11,1017.0,53,0,8.0,,2.0,15.0,26.0,18.0,"0,6",241,"11,4",58,"6,9",3.0
2025-01-29,12,1016.0,46,0,8.0,,2.0,17.0,33.0,20.0,"0,7",225,"12,1",53,"6,3",3.0
2025-01-29,13,1014.0,5,0,11.0,,2.0,19.0,48.0,22.0,"0,5",231,"12,3",53,"4,9",3.0
2025-01-29,14,1012.0,20,0,9.0,,2.0,21.0,33.0,24.0,"0,2",239,"12,6",54,"3,3",3.0
2025-01-29,15,1011.0,80,0,7.0,,2.0,17.0,30.0,20.0,"0,5",250,"13,7",49,"4,7",3.0
2025-01-29,16,1009.0,93,0,7.0,,3.0,22.0,32.0,26.0,"0,2",237,15,44,2,3.0
2025-01-29,17,1007.0,3,0,9.0,,5.0,33.0,46.0,40.0,"0,1",164,"13,9",49,"1,4",3.0
2025-01-29,18,1006.0,0,0,5.0,,2.0,19.0,22.0,21.0,"0,1",221,"13,7",51,2,3.0
2025-01-29,19,1006.0,0,0,7.0,,2.0,18.0,23.0,21.0,"0,2",154,13,50,2,3.0
2025-01-29,20,1007.0,0,0,8.0,,2.0,22.0,21.0,24.0,"0,1",252,"11,9",56,"0,6",3.0
2025-01-29,21,1008.0,0,0,7.0,,2.0,19.0,17.0,21.0,"0,1",149,"11,7",55,"0,5",3.0
2025-01-29,22,1008.0,0,0,5.0,,2.0,12.0,12.0,15.0,"0,1",164,12,54,"1,5",3.0
2025-01-29,23,1008.0,0,0,6.0,,2.0,12.0,17.0,15.0,"0,1",142,"11,6",57,"0,4",3.0
2025-01-30,0,1008.0,0,0,2.0,,2.0,8.0,3.0,10.0,"0,2",196,"12,4",62,"2,1",3.0
2025-01-30,1,1008.0,0,0,1.0,,2.0,6.0,1.0,8.0,"0,2",174,"11,9",69,"2,3",3.0
2025-01-30,2,1008.0,0,0,2.0,,2.0,6.0,2.0,8.0,"0,2",255,"11,6",62,"3,1",3.0
2025-01-30,3,1009.0,0,0,3.0,,2.0,5.0,7.0,8.0,"0,6",244,"11,1",60,"5,2",3.0
2025-01-30,4,1009.0,0,0,3.0,,2.0,5.0,5.0,7.0,"0,4",244,"10,7",62,"4,5",3.0
2025-01-30,5,1010.0,0,0,4.0,,2.0,6.0,6.0,9.0,"0,3",248,"10,2",64,"4,2",3.0
2025-01-30,6,1012.0,0,0,4.0,,2.0,8.0,8.0,10.0,"0,3",266,"10,1",64,"3,9",3.0
2025-01-30,7,1013.0,0,0,7.0,,4.0,29.0,28.0,35.0,"0,1",220,"9,5",67,"0,5",3.0
2025-01-30,8,1014.0,3,0,11.0,,4.0,40.0,56.0,47.0,"0,1",269,"9,9",65,"1,2",3.0
2025-01-30,9,1015.0,59,0,9.0,,5.0,26.0,36.0,34.0,"0,2",221,"11,2",60,"2,2",3.0
2025-01-30,10,1015.0,86,0,8.0,,3.0,22.0,40.0,27.0,"0,2",267,13,52,"1,9",3.0
2025-01-30,11,1013.0,357,0,9.0,,3.0,18.0,57.0,22.0,"0,8",295,"14,6",42,5,3.0
2025-01-30,12,1011.0,569,0,6.0,,2.0,11.0,44.0,13.0,"1,1",303,"15,4",38,"6,2",3.0
2025-01-30,13,1010.0,489,0,6.0,,2.0,9.0,45.0,12.0,"1,4",311,"15,9",37,"6,2",3.0
2025-01-30,14,1011.0,446,0,4.0,,2.0,9.0,27.0,11.0,"1,2",309,"16,3",35,"6,2",3.0
2025-01-30,15,1011.0,42,0,3.0,,2.0,9.0,21.0,12.0,"1,1",316,15,40,"5,5",3.0
2025-01-30,16,1010.0,0,0,7.0,,5.0,36.0,43.0,44.0,"0,1",288,"14,8",40,"1,4",3.0
2025-01-30,17,1010.0,5,0,7.0,,10.0,40.0,39.0,55.0,"0,1",270,15,39,"1,7",3.0
2025-01-30,18,1010.0,0,"0,2",5.0,,3.0,37.0,23.0,41.0,"0,2",284,"13,8",50,"1,3",3.0
2025-01-30,19,1010.0,0,0,3.0,,2.0,22.0,15.0,25.0,"1,3",310,"13,2",49,"5,9",3.0
2025-01-30,20,1012.0,0,0,3.0,,2.0,10.0,18.0,12.0,"3,7",314,"13,3",46,"11,1",3.0
2025-01-30,21,1013.0,0,0,1.0,,1.0,8.0,3.0,10.0,"2,5",315,"12,8",50,8,3.0
2025-01-30,22,1014.0,0,0,2.0,,1.0,7.0,3.0,9.0,"1,7",315,"12,6",50,"5,7",3.0
2025-01-30,23,1015.0,0,0,2.0,,1.0,5.0,2.0,8.0,"1,5",318,"12,4",50,"5,6",3.0
2025-01-31,0,1016.0,0,0,3.0,,1.0,6.0,3.0,8.0,"0,8",318,"12,1",51,"3,9",3.0
2025-01-31,1,1017.0,0,0,2.0,,1.0,5.0,2.0,7.0,"1,4",320,"11,8",51,"5,1",3.0
2025-01-31,2,1018.0,0,0,2.0,,1.0,5.0,2.0,7.0,"1,4",317,"11,7",52,"5,3",3.0
2025-01-31,3,1018.0,0,0,1.0,,1.0,5.0,2.0,7.0,"0,7",319,"11,5",53,"3,4",3.0
2025-01-31,4,1019.0,0,0,2.0,,1.0,5.0,2.0,7.0,1,317,"11,5",51,4,3.0
2025-01-31,5,1019.0,0,0,1.0,,2.0,6.0,2.0,8.0,"0,9",322,"11,2",52,"3,9",3.0
2025-01-31,6,1020.0,0,0,1.0,,2.0,11.0,3.0,13.0,"0,9",324,"10,8",53,"4,1",3.0
2025-01-31,7,1021.0,0,0,5.0,,2.0,21.0,13.0,24.0,"0,8",324,"10,5",55,"3,5",3.0
2025-01-31,8,1022.0,0,0,6.0,,2.0,31.0,19.0,35.0,"0,7",327,"10,2",55,"3,2",3.0
2025-01-31,9,1022.0,52,0,7.0,,4.0,32.0,27.0,38.0,"0,3",316,"11,3",51,"2,6",3.0
2025-01-31,10,1022.0,212,0,5.0,,3.0,18.0,25.0,22.0,"0,6",314,"12,9",45,"3,9",3.0
2025-01-31,11,1021.0,356,0,6.0,,3.0,18.0,35.0,22.0,"0,3",305,"14,1",42,"2,3",3.0
2025-01-31,12,1019.0,551,0,6.0,,3.0,13.0,37.0,17.0,"0,1",266,"15,8",40,"1,3",3.0
2025-01-31,13,1019.0,541,0,3.0,,2.0,8.0,15.0,11.0,"0,1",204,"16,8",40,"0,9",3.0
2025-01-31,14,1018.0,510,0,4.0,,2.0,7.0,19.0,10.0,"0,3",149,"16,5",40,"2,5",3.0
2025-01-31,15,1018.0,326,0,6.0,,2.0,10.0,30.0,12.0,"0,5",131,17,41,"2,8",3.0
2025-01-31,16,1018.0,163,0,9.0,,2.0,14.0,37.0,17.0,"0,8",120,"15,6",48,"3,6",3.0
2025-01-31,17,1017.0,17,0,8.0,,2.0,15.0,31.0,17.0,"0,8",128,"13,5",59,"3,8",3.0
2025-01-31,18,1016.0,0,0,10.0,,2.0,20.0,37.0,22.0,"0,2",121,"12,1",68,2,3.0
2025-01-31,19,1017.0,0,0,7.0,,2.0,27.0,22.0,30.0,"0,1",34,"11,7",75,"0,8",3.0
2025-01-31,20,1018.0,0,0,8.0,,2.0,45.0,22.0,47.0,"0,1",56,"11,6",79,"0,8",3.0
2025-01-31,21,1019.0,0,0,11.0,,2.0,48.0,38.0,52.0,"0,1",104,"10,9",84,"0,1",3.0
2025-01-31,22,1020.0,0,0,11.0,,4.0,39.0,18.0,45.0,"0,1",75,10,93,"0,4",3.0
2025-01-31,23,1021.0,0,0,14.0,,4.0,47.0,19.0,52.0,"0,1",309,"9,3",94,1,3.0
2024-11-25,17,1011.0,0,0,,"0,1",25.0,95.0,,133.0,"0,1",117,16,96,"0,2",3.0
2024-11-25,18,1011.0,0,0,,"0,1",62.0,84.0,,180.0,"0,1",81,"15,3",98,"0,1",3.0
2024-11-25,19,1012.0,0,0,28.0,"0,1",38.0,61.0,42.0,119.0,"0,1",150,"14,9",98,"0,1",3.0
2024-11-25,20,1012.0,0,0,30.0,"0,1",28.0,54.0,45.0,95.0,"0,1",101,"14,8",98,"0,1",3.0
2024-11-25,21,1013.0,0,0,31.0,"0,1",39.0,53.0,47.0,113.0,"0,1",250,"14,8",98,"0,2",3.0
2024-11-25,22,1013.0,0,0,16.0,"0,1",15.0,51.0,24.0,74.0,"0,1",159,15,97,"0,7",3.0
2024-11-25,23,1014.0,0,0,7.0,"0,1",10.0,33.0,10.0,47.0,"0,1",145,"15,1",95,"0,3",3.0
2024-11-26,0,1015.0,0,0,2.0,"0,1",2.0,19.0,3.0,21.0,"0,1",183,"15,3",88,1,3.0
2024-11-26,1,1015.0,0,0,2.0,"0,1",1.0,13.0,10.0,15.0,"0,1",177,"14,6",89,1,3.0
2024-11-26,2,1014.0,0,0,2.0,"0,1",2.0,9.0,2.0,11.0,"0,1",142,"13,7",93,"0,7",3.0
2024-11-26,3,1014.0,0,0,2.0,"0,1",2.0,9.0,2.0,11.0,"0,1",158,"12,9",95,"0,3",3.0
2024-11-26,4,1015.0,0,0,4.0,"0,1",1.0,12.0,5.0,14.0,"0,1",76,"12,1",96,"0,3",3.0
2024-11-26,5,1016.0,0,0,4.0,"0,1",2.0,17.0,6.0,19.0,"0,1",168,"11,9",95,"0,2",3.0
2024-11-26,6,1017.0,0,0,4.0,"0,1",1.0,16.0,5.0,18.0,"0,1",195,12,92,"0,5",3.0
2024-11-26,7,1018.0,0,0,5.0,"0,1",2.0,16.0,8.0,19.0,"0,1",228,"11,8",91,"0,6",3.0
2024-11-26,8,1019.0,6,0,19.0,"0,1",30.0,35.0,29.0,81.0,"0,1",309,"11,7",93,"0,1",3.0
2024-11-26,9,1019.0,144,0,14.0,"0,1",32.0,39.0,87.0,88.0,"0,1",307,"13,5",80,"0,5",3.0
2024-11-26,10,1019.0,173,0,10.0,"0,1",15.0,33.0,102.0,55.0,"0,1",296,"15,7",65,"1,1",3.0
2024-11-26,11,1017.0,190,0,,"0,1",6.0,25.0,,34.0,"0,1",315,"16,1",57,"0,8",3.0
2024-11-26,12,1017.0,339,0,13.0,"0,1",7.0,25.0,123.0,36.0,"0,1",319,"16,7",55,"0,6",3.0
2024-11-26,13,1017.0,279,0,14.0,"0,1",2.0,18.0,131.0,21.0,"0,1",14,"17,5",52,"0,5",3.0
2024-11-26,14,1016.0,234,0,26.0,"0,1",4.0,28.0,270.0,35.0,"0,1",92,"17,7",53,"1,2",3.0
2024-11-26,15,1016.0,68,0,45.0,"0,1",4.0,25.0,478.0,30.0,"0,1",87,"16,8",57,"1,4",3.0
2024-11-26,16,1015.0,26,0,73.0,"0,1",3.0,26.0,749.0,30.0,"0,1",97,"16,3",61,1,3.0
2024-11-26,17,1016.0,0,0,95.0,"0,1",5.0,41.0,1128.0,48.0,"0,1",96,"15,3",69,"0,1",3.0
2024-11-26,18,1014.0,0,0,82.0,"0,1",35.0,69.0,831.0,122.0,"0,1",78,"14,1",78,"0,1",3.0
2024-11-26,19,1016.0,0,0,95.0,"0,1",67.0,64.0,742.0,166.0,"0,1",29,"13,6",85,"0,1",3.0
2024-11-26,20,1015.0,0,0,83.0,"0,1",104.0,68.0,124.0,227.0,"0,1",351,13,91,"0,1",3.0
2024-11-26,21,1017.0,0,0,27.0,"0,1",38.0,50.0,40.0,108.0,"0,1",296,"12,8",94,"0,5",
2024-11-26,22,1016.0,0,0,21.0,"0,1",33.0,45.0,32.0,96.0,"0,1",298,"12,5",95,"0,4",3.0
2024-11-26,23,1016.0,0,0,16.0,"0,1",17.0,39.0,24.0,65.0,"0,1",304,12,97,"0,9",3.0
2024-11-27,0,1017.0,0,0,14.0,"0,1",4.0,35.0,21.0,41.0,"0,1",301,"11,8",98,"0,5",3.0
2024-11-27,1,1018.0,0,0,17.0,"0,1",5.0,32.0,25.0,40.0,"0,1",327,"11,5",98,"0,3",3.0
2024-11-27,2,1019.0,0,0,12.0,"0,1",3.0,33.0,17.0,39.0,"0,1",307,"11,8",98,"0,4",3.0
2024-11-27,3,1020.0,0,0,9.0,"0,1",6.0,37.0,14.0,47.0,"0,1",313,"11,7",98,"0,3",3.0
2024-11-27,4,1020.0,0,0,10.0,"0,1",4.0,36.0,14.0,43.0,"0,1",310,"11,9",98,"0,3",3.0
2024-11-27,5,1021.0,0,0,11.0,"0,1",3.0,33.0,16.0,37.0,"0,1",331,"11,4",98,"0,2",3.0
2024-11-27,6,1021.0,0,0,18.0,"0,1",3.0,31.0,26.0,36.0,"0,1",332,"11,4",98,"0,1",3.0
2024-11-27,7,1022.0,0,0,38.0,"0,1",25.0,34.0,57.0,73.0,"0,1",9,"10,8",98,"0,1",3.0
2024-11-27,8,1023.0,5,0,49.0,"0,1",84.0,44.0,74.0,173.0,"0,1",348,"10,9",98,"0,1",3.0
2024-11-27,9,1023.0,148,0,28.0,"0,1",86.0,49.0,42.0,180.0,"0,1",325,"13,3",90,"0,3",3.0
2024-11-27,10,1023.0,124,0,19.0,"0,1",58.0,54.0,93.0,143.0,"0,1",313,16,76,"0,1",3.0
2024-11-27,11,1022.0,429,0,13.0,"0,1",22.0,45.0,103.0,78.0,"0,1",186,"17,3",66,"0,2",3.0
2024-11-27,12,1019.0,466,0,18.0,"0,1",16.0,49.0,159.0,74.0,"0,1",39,"17,4",64,"0,5",3.0
2024-11-27,13,1017.0,344,0,10.0,"0,1",7.0,35.0,66.0,46.0,"0,1",12,"17,7",62,"0,4",3.0
2024-11-27,14,1017.0,386,0,16.0,"0,1",7.0,42.0,136.0,53.0,"0,1",92,"18,6",61,1,3.0
2024-11-27,15,1017.0,105,0,17.0,"0,1",4.0,39.0,123.0,46.0,"0,2",89,17,69,"1,5",3.0
2024-11-27,16,1016.0,54,0,17.0,"0,1",7.0,44.0,123.0,54.0,"0,1",107,"16,6",73,"1,3",3.0
2024-11-27,17,1016.0,0,0,17.0,"0,1",10.0,57.0,108.0,72.0,"0,1",122,15,88,"0,7",3.0
2024-11-27,18,1017.0,0,0,22.0,"0,1",6.0,65.0,32.0,74.0,"0,1",114,"13,7",97,"0,1",3.0
2024-11-27,19,1019.0,0,0,43.0,"0,1",110.0,77.0,64.0,246.0,"0,1",10,13,98,"0,1",3.0
2024-11-27,21,1021.0,0,0,21.0,"0,1",52.0,64.0,31.0,145.0,"0,1",310,"13,3",98,"0,7",3.0
2024-11-27,22,1021.0,0,0,17.0,"0,1",32.0,54.0,26.0,102.0,"0,1",317,13,98,1,3.0
2024-11-27,23,1022.0,0,0,16.0,"0,1",11.0,47.0,23.0,64.0,"0,1",314,"13,1",98,"0,6",3.0
2024-11-28,0,1022.0,0,0,14.0,"0,1",3.0,38.0,20.0,43.0,"0,1",316,"13,2",98,"0,6",3.0
2024-11-28,1,1021.0,0,0,13.0,"0,1",2.0,33.0,18.0,37.0,"0,1",318,"13,1",98,"0,3",3.0
2024-11-28,2,1021.0,0,0,13.0,"0,1",4.0,37.0,17.0,43.0,"0,1",318,"13,3",98,"0,3",3.0
2024-11-28,3,1021.0,0,0,13.0,"0,1",4.0,37.0,19.0,43.0,"0,1",302,"13,5",97,"0,2",3.0
2024-11-28,4,1021.0,0,0,11.0,"0,1",4.0,33.0,15.0,39.0,"0,1",311,"13,5",93,"0,7",3.0
2024-11-28,5,1021.0,0,0,11.0,"0,1",3.0,26.0,16.0,30.0,"0,2",310,"13,1",91,"1,1",3.0
2024-11-28,6,1021.0,0,0,12.0,"0,1",2.0,23.0,17.0,26.0,"0,1",325,12,94,1,3.0
2024-11-28,7,1023.0,0,0,18.0,"0,1",5.0,33.0,26.0,41.0,"0,1",333,11,97,"0,9",3.0
2024-11-28,8,1024.0,3,0,26.0,"0,1",38.0,44.0,39.0,101.0,"0,1",324,"11,1",97,"0,5",3.0
2024-11-28,9,1025.0,148,0,18.0,"0,1",47.0,43.0,27.0,115.0,"0,1",315,"12,7",89,"0,9",3.0
2024-11-28,10,1025.0,121,0,11.0,"0,1",18.0,34.0,63.0,61.0,"0,1",277,"15,5",74,"0,9",3.0
2024-11-28,11,1023.0,440,0,9.0,"0,1",9.0,30.0,47.0,44.0,"0,1",229,"16,8",69,"0,8",3.0
2024-11-28,12,1021.0,484,0,10.0,"0,1",5.0,26.0,63.0,33.0,"0,1",191,18,61,"0,8",3.0
2024-11-28,13,1018.0,338,0,16.0,"0,1",4.0,29.0,122.0,35.0,"0,2",127,"18,3",65,"1,1",3.0
2024-11-28,14,1018.0,395,0,17.0,"0,1",4.0,33.0,119.0,38.0,"0,3",133,"19,3",62,"1,8",3.0
2024-11-28,15,1018.0,100,0,19.0,"0,1",3.0,30.0,120.0,34.0,"0,4",128,"17,7",74,"2,5",3.0
2024-11-28,16,1018.0,53,0,17.0,"0,1",2.0,30.0,80.0,33.0,"0,3",120,"16,5",85,"2,4",3.0
2024-11-28,17,1017.0,0,0,16.0,"0,1",7.0,43.0,25.0,55.0,"0,2",131,"15,1",97,"1,4",3.0
2024-11-28,18,1018.0,0,0,21.0,"0,1",4.0,60.0,31.0,66.0,"0,1",128,"14,2",98,"0,2",3.0
2024-11-28,19,1019.0,0,0,27.0,"0,1",17.0,69.0,39.0,95.0,"0,1",238,"13,5",98,"0,1",3.0
2024-11-28,20,1020.0,0,0,23.0,"0,1",56.0,68.0,34.0,154.0,"0,1",310,"13,1",98,"0,1",3.0
2024-11-28,21,1021.0,0,0,19.0,"0,1",28.0,55.0,28.0,98.0,"0,1",296,"12,7",98,"0,7",3.0
2024-11-28,22,1022.0,0,0,19.0,"0,1",13.0,48.0,27.0,67.0,"0,1",273,"12,6",98,"0,8",3.0
2024-11-28,23,1022.0,0,0,18.0,"0,1",3.0,32.0,22.0,36.0,"0,1",274,"12,7",98,"0,2",3.0
2024-11-29,0,1023.0,0,0,19.0,"0,1",3.0,30.0,24.0,33.0,"0,1",269,"11,7",98,"0,1",3.0
2024-11-29,1,1023.0,0,0,19.0,"0,1",2.0,29.0,24.0,33.0,"0,1",294,"11,1",98,"0,1",3.0
2024-11-29,2,1024.0,0,0,17.0,"0,1",3.0,31.0,20.0,35.0,"0,1",267,11,98,"0,2",3.0
2024-11-29,3,1024.0,0,0,15.0,"0,1",3.0,26.0,18.0,30.0,"0,1",298,"10,1",98,"0,2",3.0
2024-11-29,4,1025.0,0,0,15.0,"0,1",3.0,26.0,18.0,30.0,"0,1",347,"9,6",98,"0,1",3.0
2024-11-29,5,1025.0,0,0,13.0,"0,1",4.0,26.0,18.0,32.0,"0,1",325,"9,5",98,"0,1",3.0
2024-11-29,6,1026.0,0,"0,2",14.0,"0,1",18.0,25.0,19.0,53.0,"0,1",335,9,98,"0,5",3.0
2024-11-29,7,1027.0,0,0,17.0,"0,1",74.0,32.0,25.0,145.0,"0,1",318,"8,9",98,"0,3",3.0
2024-11-29,8,1027.0,2,0,20.0,"0,1",111.0,42.0,30.0,212.0,"0,1",302,"9,6",98,"0,5",3.0
2024-11-29,9,1027.0,101,0,25.0,"0,1",146.0,53.0,38.0,276.0,"0,1",350,"12,1",92,"0,1",4.0
2024-11-29,10,1027.0,115,0,24.0,"0,1",121.0,57.0,56.0,243.0,"0,1",345,"14,8",79,"0,1",3.0
2024-11-29,11,1024.0,361,0,25.0,"0,1",82.0,64.0,149.0,190.0,"0,1",279,"17,3",61,"0,1",3.0
2024-11-29,12,1021.0,410,0,18.0,"0,1",54.0,60.0,151.0,143.0,"0,1",160,"19,7",52,"0,2",3.0
2024-11-29,13,1018.0,323,0,12.0,"0,1",31.0,48.0,114.0,95.0,"0,1",196,21,44,"1,3",3.0
2024-11-29,14,1017.0,350,0,13.0,"0,1",11.0,41.0,133.0,59.0,"0,1",175,"22,6",40,"1,1",3.0
2024-11-29,15,1017.0,95,0,18.0,"0,1",14.0,44.0,162.0,66.0,"0,1",249,"22,5",42,"1,3",3.0
2024-11-29,16,1016.0,38,0,15.0,"0,1",12.0,47.0,124.0,65.0,"0,1",312,21,48,"1,1",3.0
2024-11-29,18,1015.0,0,0,12.0,"0,1",5.0,59.0,18.0,66.0,"0,1",344,"15,7",98,"0,6",3.0
2024-11-29,19,1016.0,0,0,12.0,"0,1",15.0,64.0,18.0,87.0,"0,1",350,"14,8",98,"0,1",3.0
2024-11-29,20,1017.0,0,0,17.0,"0,1",48.0,61.0,25.0,135.0,"0,1",323,"13,8",98,"0,1",4.0
2024-11-29,21,1019.0,0,0,16.0,"0,1",55.0,64.0,24.0,147.0,"0,1",329,"13,4",98,"0,1",4.0
2024-11-29,22,1020.0,0,0,21.0,"0,1",29.0,60.0,31.0,105.0,"0,1",329,"13,1",98,"0,1",3.0
2024-11-29,23,1021.0,0,0,26.0,"0,1",22.0,55.0,36.0,88.0,"0,1",313,"12,9",98,"0,1",4.0
2024-11-30,0,1022.0,0,0,26.0,"0,1",17.0,50.0,37.0,76.0,"0,1",283,"12,6",98,"0,2",3.0
2024-11-30,1,1022.0,0,0,21.0,"0,1",14.0,44.0,27.0,66.0,"0,1",305,"12,2",98,"0,5",5.0
2024-11-30,2,1023.0,0,0,22.0,"0,1",21.0,40.0,28.0,72.0,"0,1",318,"11,7",98,"0,5",4.0
2024-11-30,3,1023.0,0,0,22.0,"0,1",22.0,39.0,28.0,72.0,"0,1",323,"11,3",98,"0,7",3.0
2024-11-30,4,1024.0,0,0,23.0,"0,1",20.0,36.0,28.0,67.0,"0,2",319,"11,1",98,1,4.0
2024-11-30,5,1024.0,0,0,23.0,"0,1",15.0,35.0,27.0,59.0,"0,2",321,"11,3",98,"0,8",3.0
2024-11-30,6,1025.0,0,0,23.0,"0,1",14.0,33.0,29.0,54.0,"0,2",326,"11,4",98,1,3.0
2024-11-30,7,1025.0,0,0,22.0,"0,1",31.0,34.0,31.0,81.0,"0,1",324,"11,9",98,"0,6",4.0
