FECHA,HORA,Pres.,R.Sol.,Precip.,Veloc.,Direc.,Temp.,H.Rel.,Veloc.máx.
2022-06-04,12,1011.0,1011.0,0,"4,7",80.0,"26,6",72.0,"8,1"
2022-06-04,13,1011.0,1011.0,0,"4,1",77.0,"26,6",72.0,"7,5"
2022-06-04,14,1011.0,1002.0,0,"3,2",74.0,27,70.0,"6,1"
2022-06-04,15,1011.0,871.0,0,"2,6",65.0,"27,2",69.0,"5,5"
2022-06-04,16,1011.0,673.0,0,"2,2",54.0,"26,9",71.0,"5,3"
2022-06-04,17,1010.0,504.0,0,2,63.0,"26,6",71.0,"4,3"
2022-06-04,18,1010.0,292.0,0,"1,9",65.0,"25,8",74.0,"4,3"
2022-06-04,19,1011.0,97.0,0,"1,1",61.0,"24,9",76.0,"2,4"
2022-06-04,20,1011.0,3.0,0,"0,4",9.0,"24,6",76.0,"1,4"
2022-06-04,21,1011.0,1.0,0,"0,2",343.0,"24,6",76.0,"1,3"
2022-06-04,22,1012.0,1.0,0,"0,3",329.0,"24,3",80.0,"1,1"
2022-06-04,23,1012.0,1.0,0,"0,2",3.0,24,81.0,"0,8"
2022-06-05,0,1012.0,1.0,0,"0,2",359.0,"23,5",84.0,"0,7"
2022-06-05,1,1012.0,1.0,0,"0,2",239.0,"22,9",84.0,"0,8"
2022-06-05,2,1012.0,1.0,0,"0,1",261.0,"22,7",85.0,"0,7"
2022-06-05,3,1012.0,1.0,0,"0,4",233.0,"22,2",86.0,"1,1"
2022-06-05,4,1013.0,1.0,0,"0,3",200.0,"21,2",88.0,"1,2"
2022-06-05,5,1013.0,2.0,0,"0,5",270.0,"21,3",81.0,"1,2"
2022-06-05,6,1014.0,92.0,0,"0,2",245.0,"22,8",64.0,"0,9"
2022-06-05,7,1015.0,300.0,0,"0,2",250.0,"25,4",51.0,1
2022-06-05,8,1015.0,515.0,0,"0,9",259.0,"27,2",42.0,"2,6"
2022-06-05,9,1015.0,721.0,0,"3,2",284.0,"30,8",26.0,"7,9"
2022-06-05,10,1015.0,897.0,0,"2,4",281.0,"32,5",22.0,"6,6"
2022-06-05,11,1015.0,1022.0,0,"1,4",216.0,"33,2",23.0,"4,3"
2022-06-05,12,1015.0,1085.0,0,"3,6",100.0,"32,6",28.0,"7,3"
2022-06-05,13,1015.0,1045.0,0,"4,8",80.0,"31,4",33.0,"8,6"
2022-06-05,14,1015.0,1004.0,0,"5,3",79.0,"30,8",39.0,9
2022-06-05,15,1015.0,792.0,0,"6,7",96.0,"28,5",58.0,"11,2"
2022-06-05,16,1015.0,473.0,0,4,84.0,"27,6",60.0,"8,1"
2022-06-05,17,1015.0,290.0,0,"2,8",54.0,"26,8",64.0,"6,1"
2022-06-05,18,1015.0,156.0,0,"3,5",35.0,"25,9",70.0,"6,2"
2022-06-05,19,1015.0,64.0,0,3,37.0,25,79.0,7
2022-06-05,20,1015.0,12.0,0,3,35.0,"24,4",80.0,"6,8"
2022-06-05,21,1016.0,1.0,0,"2,3",36.0,"24,4",75.0,"5,9"
2022-06-05,22,1016.0,1.0,0,"2,5",32.0,"24,3",73.0,"5,7"
2022-06-05,23,1016.0,1.0,0,2,33.0,"24,3",73.0,"4,8"
2022-06-06,0,1016.0,1.0,0,"0,5",330.0,"23,8",68.0,"1,9"
2022-06-06,1,1016.0,1.0,0,"0,8",293.0,"23,2",68.0,"2,2"
2022-06-06,2,1015.0,1.0,0,"0,8",286.0,"22,5",72.0,"2,2"
2022-06-06,3,1015.0,1.0,0,"0,7",283.0,"22,3",70.0,"1,8"
2022-06-06,4,1015.0,1.0,0,"0,3",281.0,"21,6",70.0,"1,4"
2022-06-06,5,1016.0,2.0,0,"0,4",272.0,"21,2",66.0,"1,2"
2022-06-06,6,1016.0,97.0,0,"0,1",298.0,"23,6",57.0,"0,7"
2022-06-06,7,1016.0,283.0,0,"0,5",355.0,"26,3",47.0,"1,8"
2022-06-06,8,1017.0,495.0,0,"1,2",345.0,"27,1",59.0,"3,6"
2022-06-06,9,1017.0,692.0,0,"2,3",31.0,"27,4",66.0,"5,3"
2022-06-06,10,1017.0,859.0,0,"3,4",39.0,"27,4",67.0,"6,3"
2022-06-06,11,1017.0,980.0,0,"3,3",50.0,"27,7",68.0,"6,8"
2022-06-06,12,1016.0,1047.0,0,"3,2",52.0,28,66.0,"7,4"
2022-06-06,13,1016.0,1057.0,0,"2,7",47.0,"28,1",65.0,"6,1"
2022-06-06,14,1015.0,997.0,0,"2,5",53.0,"28,2",67.0,"5,9"
2022-06-06,15,1014.0,887.0,0,"2,2",58.0,"28,3",68.0,"4,8"
2022-06-06,16,1014.0,687.0,0,"2,4",60.0,"27,3",74.0,"5,2"
2022-06-06,17,1014.0,262.0,0,"1,6",46.0,"26,4",79.0,"4,1"
2022-06-06,18,1013.0,126.0,0,2,29.0,"25,2",83.0,"4,7"
2022-06-06,19,1014.0,95.0,0,"2,1",33.0,"25,3",75.0,"4,8"
2022-06-06,20,1014.0,7.0,0,"2,6",36.0,"25,1",73.0,"5,3"
2022-06-06,21,1014.0,1.0,0,"2,2",35.0,"24,7",77.0,"4,7"
2022-06-06,22,1015.0,1.0,0,"1,6",44.0,"24,4",79.0,"3,8"
2022-06-06,23,1015.0,1.0,0,"0,9",31.0,"24,1",81.0,"2,5"
2022-06-07,0,1015.0,1.0,0,"0,6",359.0,"23,9",86.0,2
2022-06-07,1,1015.0,1.0,0,"0,1",331.0,"23,7",86.0,"0,8"
2022-06-07,2,1014.0,1.0,0,"0,2",265.0,"23,2",87.0,"0,7"
2022-06-07,3,1014.0,1.0,0,"0,3",252.0,"22,4",86.0,"1,1"
2022-06-07,4,1013.0,1.0,0,"0,3",242.0,22,84.0,"1,3"
2022-06-07,5,1014.0,1.0,0,"0,6",249.0,"21,4",83.0,"1,7"
2022-06-07,6,1014.0,35.0,0,"0,2",297.0,"22,2",80.0,"0,9"
2022-06-07,7,1014.0,257.0,0,"0,3",341.0,"25,8",64.0,"1,6"
2022-06-07,8,1015.0,497.0,0,"2,2",32.0,"26,3",67.0,"5,1"
2022-06-07,9,1016.0,680.0,0,"4,2",35.0,"26,6",72.0,"7,8"
2022-06-07,10,1016.0,812.0,0,"3,6",38.0,"27,6",69.0,"7,3"
2022-06-07,11,1016.0,854.0,0,"3,5",39.0,"27,5",70.0,"6,7"
2022-06-07,12,1015.0,1034.0,0,"3,6",41.0,"28,1",67.0,"7,2"
2022-06-07,13,1015.0,1043.0,0,"3,2",48.0,28,68.0,"6,6"
2022-06-07,14,1015.0,947.0,0,3,48.0,28,68.0,"6,6"
2022-06-07,15,1014.0,877.0,0,"3,2",38.0,"27,6",70.0,"6,6"
2022-06-07,16,1013.0,659.0,0,"2,7",39.0,"27,4",71.0,"5,9"
2022-06-07,17,1013.0,500.0,0,"2,9",37.0,"26,6",75.0,"5,8"
2022-06-07,18,1012.0,293.0,0,2,43.0,"26,1",77.0,"4,8"
2022-06-07,19,1012.0,60.0,0,"1,8",36.0,"24,9",82.0,"4,4"
2022-06-07,20,1013.0,5.0,0,2,33.0,"24,2",85.0,"4,1"
2022-06-07,21,1013.0,1.0,0,"1,1",38.0,"24,1",86.0,"2,5"
2022-06-07,22,1013.0,1.0,0,"0,6",58.0,24,86.0,2
2022-06-07,23,1013.0,1.0,0,"0,5",74.0,"23,8",87.0,"1,6"
2022-06-08,0,1013.0,1.0,0,"0,2",66.0,"23,7",87.0,"0,9"
2022-06-08,1,1012.0,1.0,0,"0,1",83.0,"23,7",86.0,"0,8"
2022-06-08,2,1011.0,1.0,0,"0,1",26.0,"23,9",86.0,"0,8"
2022-06-08,3,1011.0,1.0,0,"0,2",343.0,"23,7",85.0,"1,2"
2022-06-08,4,1011.0,1.0,0,"0,2",316.0,"23,2",85.0,1
2022-06-08,5,1011.0,1.0,0,"0,1",294.0,"22,9",87.0,"0,6"
2022-06-08,6,1011.0,46.0,0,"0,4",251.0,"22,9",87.0,"1,4"
2022-06-08,7,1011.0,191.0,0,"0,6",245.0,"23,9",81.0,2
2022-06-08,8,1011.0,373.0,0,"0,9",257.0,"25,3",75.0,"2,9"
2022-06-08,9,1010.0,640.0,0,"0,5",245.0,28,63.0,2
2022-06-08,10,1010.0,773.0,0,"1,5",72.0,"29,1",61.0,"3,4"
2022-06-08,11,1010.0,804.0,0,"2,6",86.0,"28,7",65.0,"5,5"
2022-06-08,12,1010.0,883.0,0,"3,9",74.0,"27,6",71.0,"7,5"
2022-06-08,13,1010.0,840.0,0,"3,7",75.0,"27,4",73.0,"6,5"
2022-06-08,14,1010.0,735.0,0,"3,7",78.0,"27,1",75.0,"6,8"
2022-06-08,15,1009.0,874.0,0,"3,4",76.0,"27,6",72.0,"6,5"
2022-06-08,16,1010.0,671.0,0,3,75.0,"27,5",72.0,"5,9"
2022-06-08,17,1009.0,416.0,0,"2,3",47.0,"27,2",74.0,"4,6"
2022-06-08,18,1010.0,208.0,0,"1,5",28.0,"27,2",72.0,"3,9"
2022-06-08,19,1010.0,88.0,0,"1,3",348.0,"27,3",64.0,"3,5"
2022-06-08,20,1011.0,1.0,0,"0,6",314.0,"27,3",56.0,"2,3"
2022-06-08,21,1011.0,1.0,0,"0,7",322.0,"26,5",71.0,"2,5"
2022-06-08,22,1012.0,1.0,0,"0,3",324.0,"26,3",73.0,"1,5"
2022-06-08,23,1012.0,1.0,0,"0,3",286.0,"26,4",69.0,1
2022-06-09,0,1013.0,1.0,0,"1,5",20.0,"25,9",75.0,"3,9"
2022-06-09,1,1013.0,1.0,0,"2,7",34.0,"25,4",86.0,"6,5"
2022-06-09,2,1013.0,1.0,0,"3,6",36.0,"25,1",83.0,"6,6"
2022-06-09,3,1014.0,1.0,0,"1,1",53.0,"24,8",84.0,"3,2"
2022-06-09,4,1013.0,1.0,0,"0,3",70.0,"24,5",81.0,"1,2"
2022-06-09,5,1014.0,1.0,0,"0,1",40.0,"24,4",80.0,"0,7"
2022-06-09,6,1014.0,76.0,0,"0,4",277.0,"25,1",82.0,"1,2"
2022-06-09,7,1015.0,243.0,0,"0,7",260.0,"26,4",76.0,2
2022-06-09,8,1015.0,386.0,0,"0,7",193.0,"26,8",69.0,"2,5"
2022-06-09,9,1015.0,673.0,0,"1,1",176.0,28,62.0,"3,2"
2022-06-09,10,1015.0,837.0,0,"2,5",121.0,"28,7",55.0,"5,2"
2022-06-09,11,1015.0,960.0,0,"3,7",107.0,"28,9",54.0,"7,4"
2022-06-09,12,1015.0,1026.0,0,"4,8",102.0,"28,7",58.0,"9,1"
2022-06-09,13,1014.0,1031.0,0,"5,1",104.0,"28,4",60.0,"9,6"
2022-06-09,14,1014.0,985.0,0,"5,3",98.0,"28,5",56.0,"9,7"
2022-06-09,15,1014.0,876.0,0,"4,6",90.0,"28,5",56.0,"8,7"
2022-06-09,16,1014.0,722.0,0,"3,7",82.0,"28,5",59.0,7
2022-06-09,17,1014.0,531.0,0,"2,8",95.0,"27,6",69.0,"5,9"
2022-06-09,18,1014.0,326.0,0,"1,5",85.0,"27,4",69.0,"3,6"
2022-06-09,19,1014.0,129.0,0,1,60.0,"26,8",71.0,"2,7"
2022-06-09,20,1015.0,6.0,0,"0,8",31.0,"25,6",78.0,"2,1"
2022-06-09,21,1016.0,1.0,0,"0,9",27.0,25,82.0,"2,5"
2022-06-09,22,1016.0,1.0,0,1,30.0,"24,7",84.0,"2,4"
2022-06-09,23,1017.0,1.0,0,1,36.0,"24,3",89.0,"2,1"
2022-06-10,0,1017.0,1.0,0,"0,5",35.0,"24,1",91.0,"1,3"
2022-06-10,1,1016.0,1.0,0,"0,2",356.0,24,91.0,1
2022-06-10,2,1016.0,1.0,0,"0,6",349.0,"23,5",91.0,"1,8"
2022-06-10,3,1016.0,1.0,0,"0,4",300.0,"23,2",88.0,"1,3"
2022-06-10,4,1016.0,1.0,0,"0,5",253.0,"22,6",81.0,"1,5"
2022-06-10,5,1016.0,1.0,0,"0,4",280.0,"22,4",77.0,"1,2"
2022-06-10,6,1016.0,60.0,0,"0,2",301.0,"23,5",73.0,"0,8"
2022-06-10,7,1017.0,252.0,0,"0,2",356.0,27,64.0,"1,1"
2022-06-10,8,1017.0,492.0,0,"0,5",55.0,"27,5",67.0,"1,8"
2022-06-10,11,1017.0,982.0,0,"2,2",76.0,"28,5",67.0,"4,5"
2022-06-10,12,1017.0,1047.0,0,"3,4",79.0,"28,1",69.0,"6,3"
2022-06-10,13,1017.0,1053.0,0,"3,7",74.0,"28,3",69.0,"7,7"
2022-06-10,14,1016.0,994.0,0,"3,7",76.0,"28,5",69.0,"7,1"
2022-06-10,15,1016.0,882.0,0,"3,1",64.0,"28,6",69.0,"6,3"
2022-06-10,16,1016.0,720.0,0,"2,8",59.0,"28,3",71.0,"6,3"
2022-06-10,17,1016.0,528.0,0,"2,8",76.0,"27,5",73.0,"6,1"
2022-06-10,18,1016.0,318.0,0,"1,9",78.0,"26,8",74.0,"4,1"
2022-06-10,19,1016.0,118.0,0,"1,6",47.0,"26,3",74.0,"3,6"
2022-06-10,20,1016.0,2.0,0,"2,3",38.0,"24,9",80.0,"4,9"
2022-06-10,21,1017.0,1.0,0,"1,5",29.0,"24,5",81.0,"3,4"
2022-06-10,22,1017.0,1.0,0,"1,5",30.0,"24,5",80.0,4
2022-06-10,23,1017.0,1.0,0,"0,7",356.0,"24,5",79.0,"2,2"
2022-06-11,0,1017.0,1.0,0,"0,5",333.0,"24,1",79.0,"1,7"
2022-06-11,1,1017.0,1.0,0,"0,7",18.0,"23,7",79.0,"1,9"
2022-06-11,2,1017.0,1.0,0,"0,2",352.0,"23,5",78.0,"1,2"
2022-06-11,3,1017.0,1.0,0,"0,3",315.0,"22,9",77.0,"1,3"
2022-06-11,4,1017.0,1.0,0,"0,2",285.0,"22,5",76.0,"0,9"
2022-06-11,5,1017.0,6.0,0,"0,1",290.0,"22,5",78.0,"0,7"
2022-06-11,6,1018.0,105.0,0,"0,2",263.0,"23,8",74.0,1
2022-06-11,7,1018.0,291.0,0,"0,4",287.0,"26,1",65.0,"1,2"
2022-06-11,8,1018.0,522.0,0,"0,2",249.0,"27,7",59.0,"1,2"
2022-06-11,9,1018.0,706.0,0,"0,7",94.0,"29,3",53.0,"2,2"
2022-06-11,10,1018.0,869.0,0,"1,6",75.0,"29,4",55.0,3
2022-06-11,11,1018.0,991.0,0,"1,9",78.0,"29,9",54.0,"3,8"
2022-06-11,12,1018.0,1059.0,0,"2,8",84.0,"30,1",51.0,"4,8"
2022-06-11,13,1018.0,1062.0,0,"4,4",92.0,"28,6",64.0,"7,9"
2022-06-11,14,1018.0,1007.0,0,"3,8",94.0,28,70.0,"7,4"
2022-06-11,15,1018.0,899.0,0,3,96.0,28,72.0,"6,1"
2022-06-11,16,1017.0,742.0,0,"2,4",86.0,"28,4",65.0,"4,9"
2022-06-11,17,1017.0,548.0,0,"2,1",71.0,"28,6",58.0,"4,4"
2022-06-11,18,1017.0,337.0,0,"1,4",56.0,"28,7",54.0,"3,9"
2022-06-11,19,1017.0,134.0,0,"1,6",39.0,"27,4",59.0,4
2022-06-11,20,1018.0,6.0,0,"2,1",33.0,"25,7",67.0,"4,7"
2022-06-11,21,1018.0,1.0,0,2,34.0,"25,4",69.0,"4,3"
2022-06-11,22,1019.0,1.0,0,"2,6",33.0,"25,2",72.0,"5,8"
2022-06-11,23,1019.0,1.0,0,"2,3",33.0,"25,4",68.0,"5,2"
2022-06-12,0,1019.0,1.0,0,"0,4",344.0,"25,1",67.0,"1,4"
2022-06-12,1,1018.0,1.0,0,"0,7",270.0,24,61.0,"1,8"
2022-06-12,2,1018.0,1.0,0,"0,5",261.0,"23,4",56.0,"1,3"
2022-06-12,3,1018.0,1.0,0,"0,8",263.0,"22,6",58.0,"1,7"
2022-06-12,4,1017.0,1.0,0,"0,8",246.0,"22,3",57.0,"1,9"
2022-06-12,5,1017.0,7.0,0,"0,9",246.0,"21,3",60.0,"2,4"
2022-06-12,6,1018.0,109.0,0,"0,5",236.0,"22,7",55.0,"1,5"
2022-06-12,7,1018.0,286.0,0,"0,3",214.0,"24,3",51.0,"1,2"
2022-06-12,8,1018.0,498.0,0,"0,5",198.0,"26,1",46.0,"1,6"
2022-06-12,9,1018.0,693.0,0,"0,6",194.0,"28,3",39.0,"2,1"
2022-06-12,10,1018.0,852.0,0,"1,6",103.0,"30,4",42.0,"3,7"
2022-06-12,11,1018.0,970.0,0,"2,5",96.0,"29,3",56.0,"5,1"
2022-06-12,12,1018.0,1032.0,0,"2,3",105.0,"29,5",56.0,"4,9"
2022-06-12,13,1018.0,1040.0,0,"2,9",91.0,"29,3",57.0,6
2022-06-12,14,1018.0,989.0,0,"3,1",87.0,"29,1",62.0,"5,7"
2022-06-12,15,1017.0,881.0,0,"2,4",69.0,"29,7",55.0,5
2022-06-12,16,1017.0,755.0,0,"2,6",70.0,"29,8",49.0,"5,9"
2022-06-12,17,1017.0,530.0,0,2,56.0,"29,9",42.0,"4,8"
2022-06-12,18,1017.0,309.0,0,"2,2",66.0,"28,7",44.0,"4,9"
2022-06-12,19,1018.0,113.0,0,"1,4",30.0,"28,5",43.0,"3,8"
2022-06-12,20,1017.0,4.0,0,"0,9",75.0,"26,9",47.0,"2,2"
2022-06-12,21,1017.0,1.0,0,"0,4",192.0,"26,3",50.0,"1,3"
2022-06-12,22,1017.0,1.0,0,"0,3",287.0,"25,9",52.0,"1,1"
2022-06-12,23,1017.0,1.0,0,"0,1",312.0,"26,1",47.0,1
2022-06-13,0,1016.0,1.0,0,"0,1",281.0,"25,7",47.0,"0,8"
2022-06-13,1,1016.0,1.0,0,"0,6",267.0,"24,2",52.0,"1,5"
2022-06-13,2,1015.0,1.0,0,"0,2",246.0,"23,8",51.0,"0,9"
2022-06-13,3,1014.0,1.0,0,"0,4",223.0,"23,3",52.0,"1,4"
2022-06-13,4,1014.0,1.0,0,"0,7",234.0,"22,7",49.0,2
2022-06-13,5,1014.0,2.0,0,"0,6",241.0,"22,5",45.0,"1,7"
2022-06-13,6,1014.0,103.0,0,"0,6",252.0,"23,5",43.0,"1,4"
2022-06-13,7,1015.0,177.0,0,"0,2",241.0,"25,4",39.0,1
2022-06-13,8,1015.0,309.0,0,"0,3",270.0,"27,5",33.0,"1,1"
2022-06-13,9,1016.0,710.0,0,"0,8",46.0,"30,7",30.0,"2,2"
2022-06-13,10,1016.0,547.0,0,"1,9",76.0,"28,6",42.0,"3,5"
2022-06-13,11,1016.0,584.0,0,"2,1",76.0,"27,9",56.0,"4,5"
2022-06-13,12,1016.0,906.0,0,"2,9",76.0,"28,3",65.0,"5,4"
2022-06-13,13,1016.0,1037.0,0,"3,1",71.0,"28,7",70.0,6
2022-06-13,14,1015.0,943.0,0,"2,7",53.0,29,70.0,"6,4"
2022-06-13,15,1015.0,755.0,0,3,48.0,"28,7",69.0,"6,7"
2022-06-13,16,1014.0,694.0,0,"2,3",51.0,"29,3",65.0,"5,9"
2022-06-13,17,1014.0,500.0,0,"2,1",44.0,"28,7",68.0,"5,1"
2022-06-13,18,1014.0,285.0,0,"2,3",38.0,"27,6",72.0,"5,1"
2022-06-13,19,1014.0,95.0,0,"2,8",36.0,"26,5",77.0,"5,5"
2022-06-13,20,1014.0,4.0,0,"1,8",44.0,26,78.0,"4,5"
2022-06-13,21,1014.0,1.0,0,"0,8",78.0,26,74.0,"2,4"
2022-06-13,22,1014.0,1.0,0,"0,3",202.0,26,73.0,"0,8"
2022-06-13,23,1014.0,1.0,0,"0,4",228.0,"25,5",77.0,"1,5"
2022-06-14,0,1014.0,1.0,0,"0,2",239.0,25,78.0,"0,9"
2022-06-14,1,1013.0,1.0,0,"0,2",206.0,"24,8",81.0,1
2022-06-14,2,1013.0,1.0,0,"0,1",244.0,"24,3",83.0,"0,8"
2022-06-14,3,1012.0,1.0,0,"0,2",257.0,"23,8",83.0,1
2022-06-14,4,1012.0,1.0,0,"0,1",234.0,"23,6",81.0,"0,5"
2022-06-14,5,1012.0,2.0,0,"0,1",251.0,"23,2",80.0,"0,7"
2022-06-14,6,1013.0,63.0,0,0,291.0,"24,1",76.0,"0,6"
2022-06-14,7,1013.0,272.0,0,"0,3",349.0,"27,4",63.0,"1,3"
2022-06-14,8,1013.0,477.0,0,"0,8",30.0,"28,6",62.0,"2,2"
2022-06-14,9,1013.0,666.0,0,"1,1",48.0,"29,2",62.0,"2,9"
2022-06-14,10,1013.0,832.0,0,"1,7",54.0,"29,5",64.0,"4,2"
2022-06-14,11,1014.0,964.0,0,"2,4",60.0,"29,3",69.0,"5,5"
2022-06-14,12,1013.0,1012.0,0,"2,8",63.0,"29,2",69.0,6
2022-06-14,13,1013.0,1026.0,0,"2,5",59.0,"29,9",67.0,6
2022-06-14,14,1013.0,978.0,0,"4,1",39.0,"29,4",69.0,"7,8"
2022-06-14,15,1013.0,904.0,0,"4,8",38.0,"29,4",68.0,"8,9"
2022-06-14,16,1013.0,782.0,0,"5,9",37.0,"28,9",70.0,"10,8"
2022-06-14,17,1013.0,574.0,0,"2,9",51.0,"29,4",68.0,"6,4"
2022-06-14,18,1013.0,324.0,0,"1,8",47.0,29,70.0,"4,2"
2022-06-14,19,1014.0,22.0,0,"1,4",13.0,"27,1",78.0,"3,6"
2022-06-14,20,1015.0,1.0,0,"0,8",332.0,"28,2",60.0,"3,3"
2022-06-14,21,1014.0,1.0,0,"2,9",71.0,"27,3",68.0,7
2022-06-14,22,1014.0,1.0,0,"2,9",201.0,"27,1",69.0,"7,1"
2022-06-14,23,1014.0,1.0,0,"2,9",96.0,"26,9",69.0,"6,8"
2022-06-15,0,1014.0,1.0,0,"0,8",314.0,"26,7",65.0,"2,6"
2022-06-15,1,1014.0,1.0,0,"0,3",341.0,"26,4",71.0,"1,5"
2022-06-15,2,1013.0,1.0,0,"0,3",234.0,26,78.0,"0,9"
2022-06-15,3,1012.0,1.0,0,"0,5",271.0,"25,3",77.0,"1,7"
2022-06-15,4,1013.0,1.0,0,"0,1",82.0,"25,5",72.0,"0,7"
2022-06-15,5,1013.0,1.0,0,"0,9",25.0,"25,1",78.0,"2,7"
2022-06-15,6,1014.0,75.0,0,"2,6",37.0,"25,4",90.0,"5,8"
2022-06-15,7,1014.0,238.0,0,"1,7",32.0,"27,3",80.0,4
2022-06-15,8,1015.0,351.0,0,"0,8",32.0,"28,3",75.0,"2,4"
2022-06-15,9,1015.0,650.0,0,"0,8",35.0,"30,5",67.0,"2,4"
2022-06-15,10,1015.0,813.0,0,"1,3",58.0,"30,9",64.0,3
2022-06-15,11,1014.0,932.0,0,"2,5",78.0,"30,3",65.0,"4,8"
2022-06-15,12,1014.0,1006.0,0,"2,9",96.0,"30,6",60.0,"5,2"
2022-06-15,13,1014.0,1021.0,0,"2,8",97.0,31,58.0,"5,6"
2022-06-15,14,1013.0,939.0,0,2,143.0,"31,5",53.0,"5,5"
2022-06-15,15,1013.0,726.0,0,"2,4",104.0,"31,8",52.0,"5,2"
2022-06-15,16,1013.0,590.0,0,"1,9",84.0,"31,4",53.0,"4,2"
2022-06-15,17,1013.0,400.0,0,"2,2",34.0,"30,9",59.0,"4,6"
2022-06-15,18,1013.0,165.0,0,"2,5",37.0,"29,6",64.0,"5,5"
2022-06-15,19,1014.0,37.0,0,"2,4",36.0,"28,7",66.0,"6,1"
2022-06-15,20,1014.0,1.0,0,"2,4",34.0,"28,5",62.0,"4,5"
2022-06-15,21,1015.0,1.0,0,"2,4",41.0,28,68.0,"5,1"
2022-06-15,22,1015.0,1.0,0,"2,3",42.0,"27,3",77.0,5
2022-06-15,23,1016.0,1.0,0,"2,3",36.0,"26,9",80.0,"4,9"
2022-06-16,0,1016.0,1.0,0,"2,7",38.0,"26,6",80.0,"5,7"
2022-06-16,1,1015.0,1.0,0,"1,1",355.0,"26,2",87.0,"3,5"
2022-06-16,2,1015.0,1.0,0,"0,8",5.0,"25,6",92.0,"2,7"
2022-06-16,3,1015.0,1.0,0,"0,3",336.0,"25,5",91.0,1
2022-06-16,4,1015.0,1.0,0,"0,1",232.0,"25,7",87.0,"0,8"
2022-06-16,5,1015.0,8.0,0,"0,2",227.0,"25,4",90.0,"0,8"
2022-06-16,6,1015.0,106.0,0,"0,2",188.0,"26,3",86.0,"0,8"
2022-06-16,7,1016.0,211.0,0,"0,7",187.0,"26,4",83.0,"1,8"
2022-06-16,8,1016.0,445.0,0,"0,5",231.0,"28,9",69.0,"1,9"
2022-06-16,9,1016.0,643.0,0,"0,5",286.0,"32,2",54.0,"1,8"
2022-06-16,10,1016.0,817.0,0,2,75.0,"31,6",56.0,"3,7"
2022-06-16,11,1016.0,948.0,0,"2,1",77.0,"31,7",55.0,"4,1"
2022-06-16,12,1016.0,1014.0,0,"2,2",73.0,"31,6",57.0,4
2022-06-16,13,1016.0,1025.0,0,3,80.0,"31,1",60.0,5
2022-06-16,14,1016.0,973.0,0,"2,4",69.0,"31,8",58.0,"5,1"
2022-06-16,15,1015.0,854.0,0,3,77.0,"31,6",51.0,"5,4"
2022-06-16,16,1015.0,687.0,0,"2,5",73.0,31,62.0,5
2022-06-16,17,1015.0,492.0,0,"1,6",64.0,"30,9",63.0,"3,9"
2022-06-16,18,1015.0,283.0,0,"1,4",74.0,"30,3",56.0,"3,6"
2022-06-16,19,1015.0,73.0,0,"0,9",30.0,"29,3",63.0,"2,4"
2022-06-16,20,1016.0,1.0,0,"0,8",13.0,"28,2",66.0,"2,2"
2022-06-16,21,1016.0,1.0,0,"0,7",9.0,"28,2",62.0,"2,1"
2022-06-16,22,1017.0,1.0,0,"0,3",322.0,"28,5",51.0,"1,1"
2022-06-16,23,1017.0,1.0,0,"0,2",331.0,"28,5",48.0,"0,9"
2022-06-17,0,1016.0,1.0,0,"0,2",317.0,28,49.0,"0,9"
2022-06-17,1,1016.0,1.0,0,"0,6",227.0,"26,2",63.0,"1,4"
2022-06-17,2,1016.0,1.0,0,"0,3",217.0,"25,5",63.0,"1,1"
2022-06-17,3,1016.0,1.0,0,"0,3",220.0,"25,3",60.0,1
2022-06-17,4,1016.0,1.0,0,"0,4",255.0,"24,9",60.0,"1,2"
2022-06-17,5,1016.0,5.0,0,"0,1",241.0,"24,6",60.0,"0,7"
2022-06-17,6,1016.0,101.0,0,"1,3",251.0,"24,9",58.0,"2,9"
2022-06-17,7,1016.0,261.0,0,"0,3",236.0,"27,8",45.0,"1,1"
2022-06-17,8,1017.0,475.0,0,1,245.0,30,37.0,"2,8"
2022-06-17,9,1017.0,669.0,0,"0,9",214.0,"31,6",37.0,"2,6"
2022-06-17,10,1017.0,840.0,0,"0,7",209.0,"34,8",30.0,2
2022-06-17,11,1017.0,,"0,2","0,9",144.0,"36,2",27.0,"2,4"
2022-06-17,12,1016.0,,"0,2","1,5",120.0,"36,5",25.0,"3,4"
2022-06-17,13,1016.0,1007.0,0,"2,5",90.0,"35,4",31.0,5
2022-06-17,14,1016.0,956.0,0,"3,3",92.0,"34,3",36.0,6
2022-06-17,15,1016.0,850.0,0,"2,7",106.0,"34,3",35.0,"5,8"
2022-06-17,16,1015.0,694.0,0,"2,8",86.0,"32,4",51.0,6
2022-06-17,17,1015.0,505.0,0,"1,9",72.0,"31,9",51.0,"4,6"
2022-06-17,18,1015.0,299.0,0,"1,4",35.0,"31,6",56.0,"3,5"
2022-06-17,19,1015.0,102.0,0,"2,2",35.0,"29,4",69.0,"4,8"
2022-06-17,20,1015.0,4.0,0,"1,4",26.0,"28,4",73.0,"3,9"
2022-06-17,21,1016.0,1.0,0,"0,8",17.0,"28,3",67.0,"2,3"
2022-06-17,22,1016.0,1.0,0,"0,3",0.0,"28,5",62.0,1
2022-06-17,23,1016.0,1.0,0,"0,1",11.0,"28,2",57.0,"0,7"
2022-06-18,0,1016.0,1.0,0,"0,4",208.0,27,60.0,"1,1"
