FECHA,HORA,Pres.,R.Sol.,Precip.,PM2.5,CO,NO,NO2,PM10,NOx,O3,Veloc.,Direc.,Temp.,H.Rel.,Veloc.máx.,SO2
2024-03-25,4,1008.0,1.0,0,6.0,"0,1",1.0,1.0,12.0,2.0,75.0,"2,5",40.0,"13,9",94.0,"3,6",1.0
2024-03-25,5,1007.0,1.0,0,6.0,"0,1",2.0,1.0,12.0,3.0,74.0,"2,1",39.0,"13,9",93.0,3,1.0
2024-03-25,6,1006.0,1.0,0,6.0,"0,1",2.0,2.0,11.0,5.0,74.0,"2,3",32.0,"13,8",92.0,"3,3",1.0
2024-03-25,7,1006.0,17.0,0,6.0,"0,1",8.0,15.0,13.0,27.0,63.0,"2,1",27.0,"13,7",94.0,"3,1",1.0
2024-03-25,8,1005.0,14.0,3,7.0,"0,1",11.0,36.0,15.0,52.0,44.0,"1,6",62.0,"13,8",94.0,"2,7",1.0
2024-03-25,9,1005.0,7.0,"5,8",8.0,"0,1",12.0,46.0,15.0,64.0,33.0,"1,2",102.0,"13,4",93.0,"2,2",1.0
2024-03-25,10,1004.0,43.0,"0,8",6.0,"0,1",14.0,44.0,11.0,65.0,34.0,"1,2",115.0,"13,5",94.0,"2,2",1.0
2024-03-25,11,1003.0,132.0,"0,4",5.0,"0,1",16.0,42.0,10.0,66.0,40.0,"1,5",91.0,"13,8",92.0,"2,6",1.0
2024-03-25,12,1002.0,123.0,"0,4",4.0,"0,1",24.0,29.0,7.0,65.0,50.0,"1,4",46.0,"13,7",90.0,"2,2",1.0
2024-03-25,13,1002.0,163.0,0,5.0,"0,1",13.0,31.0,13.0,51.0,49.0,"1,4",33.0,"13,9",90.0,"2,5",1.0
2024-03-25,14,1000.0,286.0,0,4.0,"0,1",9.0,22.0,6.0,36.0,54.0,"2,6",101.0,"14,3",91.0,"4,1",1.0
2024-03-25,15,999.0,159.0,0,4.0,"0,1",12.0,35.0,8.0,53.0,45.0,"2,4",109.0,"14,4",88.0,4,1.0
2024-03-25,16,998.0,86.0,0,4.0,"0,1",19.0,44.0,8.0,73.0,36.0,"2,4",118.0,"14,1",89.0,"3,9",1.0
2024-03-25,17,997.0,117.0,0,4.0,"0,1",16.0,44.0,7.0,69.0,38.0,"2,7",123.0,"14,2",90.0,"4,3",1.0
2024-03-25,18,996.0,28.0,"0,2",3.0,"0,1",14.0,53.0,6.0,73.0,31.0,"2,4",120.0,"14,1",91.0,"3,8",1.0
2024-03-25,19,996.0,1.0,"0,6",4.0,"0,1",63.0,73.0,6.0,169.0,16.0,"2,4",123.0,"13,9",93.0,"4,1",1.0
2024-03-25,20,995.0,1.0,"0,6",5.0,"0,1",35.0,70.0,8.0,124.0,16.0,"2,3",124.0,"14,2",95.0,"3,6",1.0
2024-03-25,21,995.0,1.0,0,6.0,"0,1",147.0,73.0,9.0,298.0,6.0,2,131.0,"14,9",95.0,"3,2",3.0
2024-03-25,22,994.0,1.0,0,7.0,"0,1",20.0,36.0,11.0,66.0,26.0,"1,6",188.0,"14,7",95.0,"2,1",1.0
2024-03-25,23,994.0,1.0,0,7.0,"0,2",2.0,16.0,10.0,19.0,41.0,"1,4",225.0,"14,4",95.0,"1,9",1.0
2024-03-26,0,993.0,1.0,0,8.0,"0,2",2.0,18.0,10.0,21.0,35.0,"1,1",232.0,14,95.0,"1,6",1.0
2024-03-26,1,993.0,1.0,0,10.0,"0,2",2.0,17.0,11.0,20.0,31.0,"0,6",250.0,"13,8",95.0,"1,1",1.0
2024-03-26,2,993.0,1.0,0,11.0,"0,2",2.0,15.0,13.0,19.0,28.0,"0,8",207.0,"13,9",95.0,"1,4",1.0
2024-03-26,3,992.0,1.0,0,8.0,"0,2",2.0,9.0,10.0,12.0,37.0,"2,8",206.0,"14,2",91.0,"4,1",1.0
2024-03-26,4,992.0,1.0,0,4.0,"0,1",2.0,2.0,8.0,5.0,56.0,"4,2",216.0,"14,6",71.0,"6,4",1.0
2024-03-26,5,992.0,1.0,0,2.0,"0,1",3.0,2.0,6.0,6.0,59.0,"4,6",220.0,"14,1",65.0,"7,6",1.0
2024-03-26,6,992.0,1.0,0,2.0,"0,1",2.0,8.0,5.0,12.0,63.0,"4,7",216.0,"13,1",61.0,"7,2",1.0
2024-03-26,7,992.0,19.0,0,3.0,"0,1",5.0,16.0,8.0,24.0,55.0,"4,3",219.0,"12,8",59.0,"6,5",1.0
2024-03-26,8,992.0,79.0,0,4.0,"0,1",30.0,28.0,13.0,74.0,42.0,"4,2",213.0,"12,4",61.0,"6,5",1.0
2024-03-26,9,993.0,189.0,0,4.0,"0,1",15.0,22.0,14.0,45.0,41.0,"3,7",215.0,"13,2",57.0,"5,9",1.0
2024-03-26,10,993.0,325.0,0,3.0,"0,1",11.0,12.0,9.0,29.0,57.0,"5,1",248.0,"14,6",46.0,"8,6",1.0
2024-03-26,11,994.0,569.0,0,2.0,"0,2",10.0,12.0,8.0,28.0,61.0,"4,6",247.0,16,41.0,"7,9",1.0
2024-03-26,12,994.0,734.0,0,2.0,"0,2",10.0,10.0,7.0,25.0,63.0,"5,3",236.0,"16,7",38.0,"9,2",2.0
2024-03-26,13,993.0,442.0,0,2.0,"0,2",11.0,13.0,6.0,30.0,62.0,"4,9",228.0,"16,8",38.0,"7,7",1.0
2024-03-26,14,992.0,331.0,0,1.0,"0,2",10.0,9.0,5.0,24.0,63.0,"5,5",234.0,"16,5",38.0,9,1.0
2024-03-26,15,993.0,342.0,0,2.0,"0,1",17.0,22.0,6.0,48.0,61.0,"5,3",235.0,"15,8",38.0,"9,7",1.0
2024-03-26,16,994.0,414.0,0,2.0,"0,2",11.0,13.0,8.0,30.0,64.0,"6,1",243.0,"15,6",37.0,"10,9",1.0
2024-03-26,17,993.0,248.0,0,2.0,"0,1",10.0,13.0,6.0,29.0,63.0,6,233.0,"15,2",35.0,"9,9",1.0
2024-03-26,18,994.0,99.0,0,2.0,"0,1",9.0,11.0,8.0,25.0,66.0,"6,8",256.0,"14,9",35.0,"12,5",1.0
2024-03-26,19,995.0,4.0,0,1.0,"0,1",10.0,21.0,5.0,35.0,61.0,"4,2",238.0,"12,8",40.0,"7,4",1.0
2024-03-26,20,996.0,1.0,0,1.0,"0,2",22.0,29.0,6.0,62.0,48.0,"2,8",218.0,"12,2",43.0,"4,8",1.0
2024-03-26,21,997.0,1.0,0,3.0,"0,2",94.0,64.0,9.0,208.0,21.0,"2,3",185.0,"11,6",47.0,"3,7",3.0
2024-03-26,22,996.0,1.0,0,3.0,"0,1",45.0,32.0,10.0,101.0,41.0,"2,8",208.0,"11,5",48.0,"4,1",3.0
2024-03-26,23,997.0,1.0,0,1.0,"0,1",2.0,3.0,4.0,5.0,68.0,"4,7",226.0,"11,8",50.0,8,1.0
2024-03-27,0,997.0,1.0,0,1.0,"0,1",1.0,1.0,2.0,2.0,72.0,"4,9",232.0,"10,7",58.0,"7,8",1.0
2024-03-27,1,996.0,1.0,0,0.0,"0,1",2.0,1.0,1.0,2.0,68.0,"3,4",220.0,"10,2",61.0,"5,4",1.0
2024-03-27,2,996.0,1.0,0,0.0,"0,1",2.0,1.0,1.0,3.0,66.0,2,257.0,"10,4",59.0,4,1.0
2024-03-27,3,997.0,1.0,0,1.0,"0,1",2.0,1.0,1.0,3.0,63.0,"1,7",222.0,"10,1",59.0,"2,8",1.0
2024-03-27,4,997.0,1.0,0,1.0,"0,1",4.0,5.0,2.0,11.0,55.0,"1,9",212.0,10,61.0,"2,8",1.0
2024-03-27,5,998.0,1.0,0,1.0,"0,1",2.0,7.0,3.0,10.0,48.0,"1,8",198.0,"9,9",63.0,"2,4",1.0
2024-03-27,6,998.0,2.0,0,2.0,"0,1",3.0,14.0,4.0,19.0,49.0,"3,4",223.0,"10,7",60.0,"5,4",1.0
2024-03-27,7,999.0,32.0,0,3.0,"0,2",8.0,19.0,5.0,31.0,48.0,"3,1",227.0,"11,6",56.0,"5,2",1.0
2024-03-27,8,999.0,61.0,0,4.0,"0,2",17.0,26.0,12.0,52.0,39.0,"3,7",222.0,"12,3",56.0,"5,6",1.0
2024-03-27,9,999.0,408.0,0,3.0,"0,1",12.0,13.0,9.0,32.0,49.0,"5,2",229.0,14,55.0,"8,6",2.0
2024-03-27,10,1000.0,425.0,0,2.0,"0,1",11.0,11.0,7.0,28.0,56.0,"4,9",236.0,"15,6",51.0,"8,5",1.0
2024-03-27,11,1000.0,475.0,0,2.0,"0,2",9.0,6.0,7.0,19.0,63.0,"6,8",237.0,"16,5",50.0,"11,6",2.0
2024-03-27,12,999.0,466.0,0,2.0,"0,1",10.0,6.0,9.0,21.0,64.0,"6,9",241.0,"17,9",45.0,12,1.0
2024-03-27,13,1000.0,265.0,0,2.0,"0,2",10.0,10.0,8.0,26.0,61.0,"5,6",236.0,"18,8",43.0,"9,5",1.0
2024-03-27,14,999.0,336.0,0,2.0,"0,1",7.0,7.0,8.0,18.0,66.0,"5,8",237.0,"19,2",42.0,"11,1",1.0
2024-03-27,15,998.0,488.0,0,2.0,"0,2",8.0,7.0,11.0,20.0,65.0,"5,7",234.0,20,42.0,"10,7",2.0
2024-03-27,16,998.0,223.0,0,2.0,"0,2",8.0,8.0,9.0,20.0,65.0,"6,2",228.0,"20,4",41.0,"10,9",1.0
2024-03-27,17,998.0,133.0,0,2.0,"0,2",7.0,9.0,10.0,20.0,65.0,"6,1",224.0,"20,8",39.0,"10,6",2.0
2024-03-27,18,998.0,106.0,0,3.0,"0,2",6.0,6.0,16.0,15.0,67.0,"6,9",222.0,21,38.0,13,2.0
2024-03-27,19,998.0,4.0,0,2.0,"0,2",10.0,11.0,13.0,26.0,64.0,6,222.0,"19,9",42.0,"10,6",1.0
2024-03-27,20,998.0,1.0,0,2.0,"0,2",5.0,5.0,8.0,12.0,68.0,"6,9",220.0,"19,5",44.0,"13,1",1.0
2024-03-27,21,998.0,1.0,0,2.0,"0,2",4.0,2.0,6.0,7.0,69.0,"6,8",220.0,19,46.0,"11,7",1.0
2024-03-27,22,998.0,1.0,0,1.0,"0,2",12.0,11.0,4.0,29.0,56.0,5,208.0,"18,6",48.0,"8,5",2.0
2024-03-27,23,998.0,1.0,0,3.0,"0,1",65.0,40.0,6.0,140.0,32.0,"2,7",185.0,"18,1",49.0,4,4.0
2024-03-28,0,998.0,1.0,0,2.0,"0,1",12.0,25.0,6.0,43.0,48.0,"5,4",208.0,"18,5",50.0,"10,1",3.0
2024-03-28,1,1000.0,1.0,0,1.0,"0,1",1.0,1.0,4.0,2.0,71.0,"4,9",229.0,"16,9",54.0,"9,3",1.0
2024-03-28,2,1000.0,1.0,0,1.0,"0,1",2.0,1.0,3.0,3.0,74.0,5,210.0,16,54.0,"7,9",1.0
2024-03-28,3,1000.0,1.0,0,1.0,"0,1",2.0,1.0,2.0,2.0,77.0,"5,8",214.0,"15,1",57.0,"9,6",1.0
2024-03-28,4,1000.0,1.0,0,1.0,"0,1",2.0,1.0,3.0,2.0,76.0,"6,4",215.0,"15,2",57.0,"9,8",1.0
2024-03-28,5,1000.0,1.0,0,1.0,"0,1",2.0,1.0,3.0,2.0,73.0,"5,9",220.0,"15,7",56.0,"10,2",2.0
2024-03-28,6,1001.0,2.0,0,1.0,"0,1",2.0,1.0,4.0,2.0,75.0,"6,6",224.0,"15,9",53.0,"10,8",2.0
2024-03-28,7,1002.0,23.0,0,1.0,"0,1",6.0,7.0,4.0,16.0,65.0,"5,5",220.0,16,55.0,"9,3",2.0
2024-03-28,8,1003.0,98.0,0,2.0,"0,1",8.0,13.0,5.0,25.0,57.0,"5,2",221.0,"16,4",55.0,"8,3",1.0
2024-03-28,9,1004.0,243.0,0,2.0,"0,1",8.0,11.0,6.0,22.0,62.0,"5,8",240.0,"17,1",54.0,"9,8",1.0
2024-03-28,10,1005.0,438.0,0,2.0,"0,1",10.0,12.0,7.0,27.0,63.0,"4,7",239.0,"18,6",49.0,"8,1",2.0
2024-03-28,11,1005.0,455.0,0,2.0,"0,1",12.0,13.0,7.0,31.0,61.0,"3,7",222.0,19,48.0,6,2.0
2024-03-28,12,1005.0,710.0,0,2.0,"0,1",8.0,8.0,4.0,21.0,68.0,"4,2",228.0,"20,5",43.0,"7,2",1.0
2024-03-28,13,1005.0,575.0,0,2.0,"0,1",6.0,8.0,5.0,16.0,69.0,"5,2",215.0,"21,8",38.0,"8,7",1.0
2024-03-28,14,1004.0,536.0,0,2.0,"0,1",3.0,1.0,6.0,6.0,73.0,6,229.0,"22,1",38.0,"10,2",2.0
2024-03-28,15,1003.0,172.0,0,1.0,"0,1",4.0,2.0,2.0,8.0,67.0,"4,8",238.0,22,41.0,"8,5",2.0
2024-03-28,16,1003.0,140.0,0,4.0,"0,1",9.0,25.0,13.0,38.0,54.0,"3,5",145.0,"18,6",60.0,"5,1",3.0
2024-03-28,17,1003.0,75.0,0,6.0,"0,1",8.0,33.0,16.0,46.0,49.0,"2,9",127.0,"18,2",65.0,"4,5",1.0
2024-03-28,18,1003.0,36.0,0,11.0,"0,1",4.0,28.0,22.0,34.0,58.0,2,134.0,"17,4",74.0,"2,8",1.0
2024-03-28,19,1002.0,4.0,0,12.0,"0,2",51.0,55.0,28.0,134.0,35.0,"1,1",142.0,"17,6",71.0,"1,6",3.0
2024-03-28,20,1002.0,1.0,0,13.0,"0,3",34.0,84.0,28.0,136.0,6.0,"0,6",233.0,"17,5",72.0,"1,4",2.0
2024-03-28,21,1002.0,1.0,0,14.0,"0,3",5.0,38.0,29.0,46.0,33.0,1,5.0,"16,4",77.0,"1,8",2.0
2024-03-28,22,1002.0,1.0,0,18.0,"0,5",28.0,60.0,58.0,103.0,11.0,"1,1",278.0,"17,5",70.0,"1,9",2.0
2024-03-28,23,1002.0,1.0,0,5.0,"0,3",24.0,34.0,9.0,70.0,26.0,"1,8",258.0,"18,1",64.0,"2,9",2.0
2024-03-29,0,1002.0,1.0,0,4.0,"0,2",24.0,32.0,8.0,68.0,22.0,"1,8",218.0,"17,9",63.0,"2,5",2.0
2024-03-29,1,1001.0,1.0,0,5.0,"0,2",10.0,30.0,11.0,46.0,11.0,"1,7",201.0,"16,8",67.0,2,1.0
2024-03-29,2,1001.0,1.0,0,5.0,"0,1",13.0,32.0,7.0,53.0,9.0,"2,4",176.0,"15,9",71.0,"3,2",2.0
2024-03-29,3,1001.0,1.0,0,5.0,"0,1",7.0,24.0,7.0,35.0,16.0,2,181.0,"15,9",72.0,"2,8",2.0
2024-03-29,4,1000.0,1.0,0,6.0,"0,1",3.0,11.0,10.0,16.0,26.0,"1,8",214.0,"15,3",71.0,"2,4",1.0
2024-03-29,5,1000.0,1.0,0,3.0,"0,1",4.0,12.0,5.0,18.0,30.0,2,194.0,"15,5",65.0,"2,7",2.0
2024-03-29,6,1000.0,2.0,0,3.0,"0,1",2.0,12.0,4.0,15.0,32.0,2,195.0,"15,4",63.0,"2,8",1.0
2024-03-29,7,1000.0,77.0,0,2.0,"0,1",2.0,6.0,4.0,9.0,41.0,"1,5",217.0,"16,4",58.0,"2,2",2.0
2024-03-29,8,1000.0,222.0,0,3.0,"0,1",9.0,21.0,6.0,35.0,27.0,"0,9",155.0,"17,8",56.0,"1,7",2.0
2024-03-29,9,1000.0,438.0,0,3.0,"0,1",9.0,15.0,5.0,28.0,43.0,"1,6",161.0,"19,1",50.0,"2,3",2.0
2024-03-29,10,1000.0,636.0,0,3.0,"0,1",8.0,9.0,7.0,22.0,47.0,2,115.0,"19,2",53.0,"3,2",3.0
2024-03-29,11,999.0,678.0,0,4.0,"0,1",3.0,2.0,8.0,6.0,65.0,"2,5",112.0,"19,3",60.0,"4,2",2.0
2024-03-29,12,998.0,645.0,0,6.0,"0,1",3.0,4.0,11.0,9.0,70.0,"2,8",118.0,"19,6",61.0,5,2.0
2024-03-29,13,997.0,579.0,0,7.0,"0,1",3.0,1.0,12.0,4.0,81.0,"2,9",91.0,"19,2",62.0,"5,2",2.0
2024-03-29,14,995.0,675.0,0,7.0,"0,1",3.0,3.0,20.0,7.0,78.0,"3,1",105.0,"21,5",51.0,"5,5",1.0
2024-03-29,15,994.0,373.0,0,14.0,"0,1",4.0,6.0,68.0,12.0,76.0,"5,4",141.0,"20,9",51.0,"8,4",2.0
2024-03-29,16,994.0,174.0,0,9.0,"0,1",3.0,9.0,30.0,14.0,73.0,"6,6",193.0,"19,2",53.0,11,1.0
2024-03-29,17,996.0,28.0,"0,8",2.0,"0,1",2.0,1.0,10.0,3.0,79.0,"6,6",241.0,"16,7",58.0,"11,6",1.0
2024-03-29,18,997.0,22.0,"0,4",1.0,"0,1",2.0,4.0,3.0,7.0,66.0,"3,3",259.0,"15,6",67.0,"5,6",1.0
2024-03-29,19,997.0,4.0,0,1.0,"0,1",3.0,8.0,2.0,12.0,60.0,"2,7",247.0,"15,7",67.0,"4,5",1.0
2024-03-29,20,998.0,1.0,0,1.0,"0,1",7.0,14.0,2.0,26.0,59.0,"3,2",216.0,"15,8",61.0,"4,9",2.0
2024-03-29,21,999.0,1.0,0,1.0,"0,1",2.0,3.0,2.0,6.0,72.0,"3,8",227.0,"15,2",56.0,"6,2",2.0
2024-03-29,22,999.0,1.0,0,1.0,"0,1",5.0,18.0,3.0,25.0,55.0,3,203.0,"14,3",57.0,"4,5",1.0
2024-03-29,23,1000.0,1.0,0,1.0,"0,1",2.0,1.0,2.0,3.0,70.0,"3,5",222.0,"13,5",57.0,"5,5",1.0
2024-03-30,0,1000.0,1.0,0,1.0,"0,1",2.0,1.0,1.0,3.0,65.0,"3,7",214.0,"12,6",60.0,"5,6",2.0
2024-03-30,1,1000.0,1.0,0,1.0,"0,1",2.0,1.0,2.0,4.0,62.0,"3,1",213.0,"11,9",62.0,"4,8",2.0
2024-03-30,2,1000.0,1.0,0,1.0,"0,1",2.0,1.0,1.0,3.0,61.0,"2,1",204.0,"11,3",64.0,"3,2",3.0
2024-03-30,3,1000.0,1.0,0,1.0,"0,1",3.0,3.0,1.0,7.0,52.0,"1,6",196.0,"10,7",66.0,"2,4",2.0
2024-03-30,4,1000.0,1.0,0,1.0,"0,1",2.0,1.0,2.0,4.0,56.0,"2,1",205.0,"10,6",66.0,"3,1",2.0
2024-03-30,5,1000.0,1.0,0,1.0,"0,1",2.0,1.0,1.0,4.0,55.0,"1,8",202.0,"10,5",67.0,"2,6",2.0
2024-03-30,6,999.0,2.0,0,1.0,"0,1",3.0,22.0,3.0,27.0,37.0,"1,2",173.0,"10,5",68.0,"1,5",3.0
2024-03-30,7,1000.0,43.0,0,2.0,"0,1",5.0,22.0,6.0,30.0,33.0,"1,5",204.0,"10,8",67.0,2,3.0
2024-03-30,8,999.0,149.0,0,2.0,"0,1",7.0,21.0,7.0,32.0,42.0,"1,4",236.0,12,62.0,"2,1",3.0
2024-03-30,9,999.0,482.0,0,2.0,"0,1",8.0,14.0,7.0,26.0,46.0,"0,7",270.0,"14,7",54.0,"1,5",3.0
2024-03-30,10,999.0,638.0,0,3.0,"0,1",11.0,18.0,10.0,35.0,44.0,"1,5",71.0,15,54.0,"2,3",4.0
2024-03-30,11,999.0,782.0,0,3.0,"0,1",11.0,13.0,8.0,30.0,52.0,"2,6",82.0,"14,8",55.0,"3,9",4.0
2024-03-30,12,998.0,871.0,0,1.0,"0,1",15.0,16.0,3.0,39.0,58.0,"3,2",80.0,"15,4",51.0,"4,9",5.0
2024-03-30,13,998.0,786.0,0,1.0,"0,1",12.0,16.0,4.0,34.0,64.0,"3,6",77.0,"15,8",61.0,"5,4",5.0
2024-03-30,14,997.0,502.0,0,1.0,"0,1",3.0,2.0,4.0,7.0,83.0,"2,9",93.0,"16,7",55.0,5,4.0
2024-03-30,15,996.0,303.0,0,3.0,"0,1",5.0,10.0,7.0,18.0,81.0,"2,9",88.0,"16,6",59.0,"4,8",4.0
2024-03-30,16,995.0,142.0,0,4.0,"0,1",18.0,52.0,10.0,79.0,39.0,"2,4",65.0,16,67.0,"3,8",5.0
2024-03-30,17,995.0,49.0,0,5.0,"0,2",3.0,15.0,13.0,18.0,72.0,"1,3",316.0,16,72.0,"2,1",4.0
2024-03-30,18,995.0,21.0,0,3.0,"0,1",3.0,15.0,9.0,20.0,65.0,"2,1",219.0,"16,6",59.0,"3,8",4.0
2024-03-30,19,995.0,2.0,0,2.0,"0,1",2.0,7.0,5.0,10.0,72.0,"2,8",276.0,"14,3",69.0,"5,1",3.0
2024-03-30,20,996.0,1.0,0,2.0,"0,1",2.0,8.0,4.0,11.0,69.0,"1,4",279.0,"13,4",70.0,"2,7",3.0
2024-03-30,21,996.0,1.0,0,3.0,"0,1",2.0,15.0,6.0,18.0,58.0,"1,5",260.0,"13,6",69.0,"2,5",3.0
2024-03-30,22,996.0,1.0,0,4.0,"0,1",3.0,27.0,6.0,31.0,44.0,"1,2",222.0,"13,1",71.0,"1,6",3.0
2024-03-30,23,996.0,1.0,0,5.0,"0,1",5.0,29.0,8.0,37.0,29.0,"1,8",199.0,"12,4",76.0,"2,4",3.0
2024-03-31,0,997.0,1.0,0,5.0,"0,1",2.0,17.0,6.0,20.0,37.0,"2,1",210.0,"12,6",74.0,"3,1",4.0
2024-03-31,1,998.0,1.0,0,4.0,"0,1",4.0,13.0,5.0,19.0,43.0,"2,3",201.0,"13,4",67.0,"3,9",3.0
2024-03-31,2,998.0,1.0,0,1.0,"0,1",2.0,1.0,1.0,2.0,67.0,"2,6",232.0,"13,8",60.0,"4,4",3.0
2024-03-31,3,998.0,1.0,0,1.0,"0,1",2.0,1.0,2.0,2.0,70.0,"3,7",228.0,"13,8",58.0,"5,9",3.0
2024-03-31,4,997.0,1.0,0,0.0,"0,1",2.0,1.0,2.0,2.0,71.0,"4,8",217.0,"13,4",59.0,"7,3",3.0
2024-03-31,5,998.0,1.0,0,1.0,"0,1",6.0,14.0,2.0,22.0,56.0,"2,8",179.0,"13,1",61.0,"4,4",3.0
2024-03-31,6,998.0,2.0,0,1.0,"0,1",8.0,19.0,3.0,31.0,47.0,"1,9",198.0,"12,7",63.0,"2,8",4.0
2024-03-31,7,997.0,42.0,0,2.0,"0,1",3.0,11.0,5.0,15.0,47.0,"1,2",223.0,"12,7",62.0,"1,6",4.0
2024-03-31,8,997.0,142.0,0,2.0,"0,1",4.0,14.0,6.0,21.0,44.0,"1,4",301.0,"13,6",62.0,"2,2",4.0
2024-03-31,9,999.0,71.0,"0,8",2.0,"0,1",3.0,9.0,5.0,14.0,53.0,2,287.0,"13,1",68.0,"3,6",3.0
2024-03-31,10,999.0,179.0,0,1.0,"0,1",2.0,4.0,3.0,8.0,60.0,"1,1",307.0,"12,6",73.0,"1,8",2.0
2024-03-31,11,1000.0,256.0,"0,2",1.0,"0,1",6.0,7.0,2.0,16.0,59.0,"1,1",256.0,"13,3",71.0,"2,1",3.0
2024-03-31,12,999.0,334.0,0,1.0,"0,1",4.0,6.0,3.0,11.0,61.0,"1,3",276.0,"14,1",68.0,"2,3",3.0
2024-03-31,13,998.0,469.0,0,2.0,"0,1",6.0,6.0,3.0,15.0,60.0,"1,3",228.0,"16,1",62.0,"2,3",4.0
2024-03-31,14,998.0,149.0,"0,4",3.0,"0,1",6.0,25.0,6.0,34.0,46.0,"2,1",132.0,"14,5",70.0,"3,2",3.0
2024-03-31,15,999.0,79.0,"0,8",1.0,"0,1",3.0,2.0,4.0,7.0,71.0,"3,8",238.0,"14,3",67.0,6,3.0
2024-03-31,16,1000.0,69.0,0,1.0,"0,1",2.0,2.0,2.0,6.0,70.0,"3,7",243.0,14,69.0,"6,1",3.0
2024-03-31,17,999.0,41.0,0,1.0,"0,1",2.0,2.0,1.0,5.0,77.0,"4,5",228.0,"14,1",61.0,"7,6",4.0
2024-03-31,18,1000.0,18.0,0,1.0,"0,1",2.0,2.0,2.0,4.0,82.0,"3,2",214.0,"13,7",59.0,5,4.0
2024-03-31,19,1001.0,5.0,0,1.0,"0,1",2.0,1.0,1.0,4.0,89.0,"4,5",226.0,"13,5",54.0,8,3.0
2024-03-31,20,1002.0,1.0,0,1.0,"0,1",1.0,1.0,2.0,3.0,86.0,"3,4",216.0,"13,1",54.0,"5,7",3.0
2024-03-31,21,1003.0,1.0,0,1.0,"0,1",2.0,2.0,2.0,4.0,78.0,"3,4",209.0,"12,9",54.0,"5,6",3.0
2024-03-31,22,1005.0,1.0,0,1.0,"0,1",1.0,1.0,2.0,3.0,78.0,"4,3",227.0,13,54.0,"7,2",3.0
2024-03-31,23,1006.0,1.0,0,1.0,"0,1",2.0,1.0,1.0,3.0,77.0,"3,4",234.0,"12,7",55.0,"6,6",3.0
2024-04-01,0,1007.0,1.0,0,1.0,"0,1",5.0,12.0,1.0,20.0,61.0,"3,1",201.0,"11,9",58.0,"4,4",2.0
2024-04-01,1,1007.0,1.0,0,1.0,"0,1",2.0,1.0,2.0,3.0,71.0,3,234.0,"11,7",58.0,"4,5",1.0
2024-04-01,2,1007.0,1.0,0,1.0,"0,1",2.0,1.0,1.0,2.0,74.0,"5,4",247.0,"12,1",58.0,"8,7",1.0
2024-04-01,3,1007.0,1.0,0,1.0,"0,1",2.0,1.0,1.0,2.0,75.0,"5,6",253.0,"11,9",58.0,"9,5",1.0
2024-04-01,4,1009.0,1.0,0,2.0,"0,1",2.0,15.0,6.0,19.0,60.0,2,201.0,"11,9",58.0,"3,3",1.0
2024-04-01,5,1009.0,1.0,0,1.0,"0,1",2.0,1.0,1.0,3.0,72.0,"4,1",226.0,"11,6",60.0,"6,3",1.0
2024-04-01,6,1010.0,2.0,0,1.0,"0,1",4.0,7.0,2.0,13.0,65.0,"3,4",215.0,11,62.0,"5,1",1.0
2024-04-01,7,1011.0,75.0,0,1.0,"0,1",2.0,5.0,2.0,9.0,63.0,"2,8",213.0,"11,1",62.0,"4,2",1.0
2024-04-01,8,1012.0,310.0,0,1.0,"0,1",3.0,2.0,2.0,6.0,66.0,"3,8",206.0,"12,6",58.0,"5,6",1.0
2024-04-01,9,1013.0,517.0,0,1.0,"0,1",3.0,1.0,2.0,4.0,71.0,"3,7",222.0,"14,1",53.0,6,1.0
2024-04-01,10,1014.0,718.0,0,1.0,"0,1",3.0,1.0,2.0,3.0,75.0,"5,2",227.0,"15,4",49.0,"8,8",1.0
2024-04-01,11,1014.0,500.0,0,1.0,"0,1",2.0,1.0,3.0,3.0,77.0,"4,5",228.0,"16,4",45.0,"7,5",1.0
2024-04-01,12,1014.0,730.0,0,1.0,"0,1",2.0,1.0,2.0,2.0,79.0,"5,4",238.0,"17,4",41.0,"9,3",1.0
2024-04-01,13,1014.0,720.0,0,1.0,"0,1",2.0,1.0,2.0,3.0,81.0,"5,2",243.0,"18,5",37.0,"9,1",1.0
2024-04-01,14,1013.0,672.0,0,1.0,"0,1",2.0,1.0,3.0,2.0,84.0,"5,9",241.0,"19,4",31.0,10,1.0
2024-04-01,15,1013.0,674.0,0,1.0,"0,1",2.0,1.0,2.0,3.0,86.0,"6,2",243.0,"20,1",29.0,"10,1",1.0
2024-04-01,16,1014.0,458.0,0,1.0,"0,1",2.0,1.0,3.0,2.0,85.0,"6,1",244.0,"19,5",31.0,"10,4",1.0
2024-04-01,17,1014.0,356.0,0,1.0,"0,1",2.0,1.0,3.0,3.0,82.0,"6,6",232.0,"18,8",37.0,"10,4",1.0
2024-04-01,18,1015.0,120.0,0,1.0,"0,1",2.0,1.0,2.0,3.0,79.0,"5,9",234.0,"18,5",39.0,"9,6",1.0
2024-04-01,19,1016.0,6.0,0,1.0,"0,1",3.0,4.0,2.0,8.0,75.0,"4,3",226.0,"17,9",38.0,7,1.0
2024-04-01,20,1017.0,1.0,0,2.0,"0,1",21.0,31.0,5.0,64.0,49.0,"2,5",210.0,"17,2",39.0,4,1.0
2024-04-01,21,1018.0,1.0,0,2.0,"0,1",6.0,8.0,5.0,17.0,65.0,"2,8",222.0,"16,6",42.0,"4,8",1.0
